'BU_CODE';'V01_Strategievariant'
'BU01093039';'s1b'
'BU01093068';'s1b'
'BU01094040';'s1b'
'BU01094041';'s1b'
'BU01094042';'s1b'
'BU01094043';'s1b'
'BU01094044';'s1b'
'BU01094045';'s1b'
'BU01094046';'s1b'
'BU01094047';'s1b'
'BU01094048';'s1b'
'BU01094049';'s1b'
'BU01094050';'s1b'
'BU01094051';'s1b'
'BU01094052';'s1b'
'BU01094053';'s1b'
'BU01094054';'s1b'
'BU01094055';'s1b'
'BU01094056';'s1b'
'BU01094057';'s1b'
'BU01095058';'s1b'
'BU01095059';'s1b'
'BU01095060';'s1b'
'BU01095061';'s1b'
'BU01095062';'s1b'
'BU01095063';'s1b'
'BU01095064';'s1b'
'BU01095065';'s1b'
'BU01095066';'s1b'
'BU01095067';'s1b'
'BU01140100';'s1b'
'BU01140101';'s1b'
'BU01140102';'s1b'
'BU01140103';'s1b'
'BU01140104';'s1b'
'BU01140106';'s1b'
'BU01140109';'s1b'
'BU01140200';'s1b'
'BU01140206';'s1b'
'BU01140208';'s1b'
'BU01140209';'s1b'
'BU01140300';'s1b'
'BU01140301';'s1b'
'BU01140302';'s1b'
'BU01140303';'s1b'
'BU01140304';'s1b'
'BU01140309';'s1b'
'BU01140400';'s1b'
'BU01140401';'s1b'
'BU01140402';'s1b'
'BU01140408';'s1b'
'BU01140409';'s1b'
'BU01140500';'s1b'
'BU01140502';'s1b'
'BU01140503';'s1b'
'BU01140504';'s1b'
'BU01140509';'s1b'
'BU01140600';'s1b'
'BU01140601';'s1b'
'BU01140608';'s1b'
'BU01140609';'s1b'
'BU01140700';'s1b'
'BU01140701';'s1b'
'BU01140702';'s1b'
'BU01140707';'s1b'
'BU01140708';'s1b'
'BU01140709';'s1b'
'BU01140800';'s1b'
'BU01140801';'s1b'
'BU01140802';'s1b'
'BU01140803';'s1b'
'BU01140804';'s1b'
'BU01140806';'s1b'
'BU01140807';'s1b'
'BU01140809';'s1b'
'BU01140900';'s1b'
'BU01140901';'s1b'
'BU01140909';'s1b'
'BU01141000';'s1b'
'BU01141001';'s1b'
'BU01141002';'s1b'
'BU01141003';'s1b'
'BU01141004';'s1b'
'BU01141009';'s1b'
'BU01141300';'s1b'
'BU01141308';'s1b'
'BU01141309';'s1b'
'BU01142100';'s1b'
'BU01142101';'s1b'
'BU01142102';'s1b'
'BU01142109';'s1b'
'BU01143200';'s1b'
'BU01143201';'s1b'
'BU01143209';'s1b'
'BU01144000';'s1b'
'BU01144100';'s1b'
'BU01144101';'s1b'
'BU01144200';'s1b'
'BU01144300';'s1b'
'BU01144400';'s1b'
'BU01144500';'s1b'
'BU01144600';'s1b'
'BU01144700';'s1b'
'BU01144800';'s1b'
'BU01144900';'s1b'
'BU01145000';'s1b'
'BU01145100';'s1b'
'BU01145101';'s1b'
'BU01145109';'s1b'
'BU01145200';'s1b'
'BU01145201';'s1b'
'BU01145300';'s1b'
'BU01145301';'s1b'
'BU01185000';'s1b'
'BU01185001';'s1b'
'BU01185002';'s1b'
'BU01185003';'s1b'
'BU01185004';'s1b'
'BU01185005';'s1b'
'BU01185006';'s1b'
'BU01185007';'s1b'
'BU01185008';'s1b'
'BU01185100';'s1b'
'BU01185101';'s1b'
'BU01185102';'s1b'
'BU01185103';'s1b'
'BU01185104';'s1b'
'BU01185105';'s1b'
'BU01185106';'s1b'
'BU01185107';'s1b'
'BU01185108';'s1b'
'BU01185109';'s1b'
'BU01185200';'s1b'
'BU01185201';'s1b'
'BU01185300';'s1b'
'BU01185301';'s1b'
'BU01185302';'s1b'
'BU01185400';'s1b'
'BU01185401';'s1b'
'BU01185402';'s1b'
'BU01185500';'s1b'
'BU01185501';'s1b'
'BU01185600';'s1b'
'BU01185601';'s1b'
'BU01185700';'s1b'
'BU01185701';'s1b'
'BU01185800';'s1b'
'BU01185801';'s1b'
'BU01185900';'s1b'
'BU01185901';'s1b'
'BU01186000';'s1b'
'BU01186001';'s1b'
'BU01186002';'s1b'
'BU01186003';'s1b'
'BU01186100';'s1b'
'BU01186201';'s1b'
'BU01186202';'s1b'
'BU01186203';'s1b'
'BU01186204';'s1b'
'BU01186205';'s1b'
'BU01186206';'s1b'
'BU01190000';'s1b'
'BU01190001';'s1b'
'BU01190002';'s1b'
'BU01190100';'s1b'
'BU01190101';'s1b'
'BU01190200';'s1b'
'BU01190201';'s1b'
'BU01190202';'s1b'
'BU01190300';'s1b'
'BU01190301';'s1b'
'BU01190302';'s1b'
'BU01190303';'s1b'
'BU01190400';'s1b'
'BU01190401';'s1b'
'BU01190500';'s1b'
'BU01190501';'s1b'
'BU01190600';'s1b'
'BU01190601';'s1b'
'BU01190602';'s1b'
'BU01190603';'s1b'
'BU01190700';'s1b'
'BU01190701';'s1b'
'BU01190800';'s1b'
'BU01190900';'s1b'
'BU01190901';'s1b'
'BU01191000';'s1b'
'BU01191001';'s1b'
'BU01191002';'s1b'
'BU01191003';'s1b'
'BU01191004';'s1b'
'BU01191100';'s1b'
'BU01191101';'s1b'
'BU01191102';'s1b'
'BU01191200';'s1b'
'BU01191201';'s1b'
'BU01191202';'s1b'
'BU01191203';'s1b'
'BU01191204';'s1b'
'BU01191205';'s1b'
'BU01191206';'s1b'
'BU01191207';'s1b'
'BU01191208';'s1b'
'BU01191209';'s1b'
'BU01191300';'s1b'
'BU01191301';'s1b'
'BU01191302';'s1b'
'BU01411000';'s1b'
'BU01411001';'s1b'
'BU01411002';'s1b'
'BU01411003';'s1b'
'BU01411100';'s1b'
'BU01411101';'s1b'
'BU01411102';'s1b'
'BU01411103';'s1b'
'BU01411104';'s1b'
'BU01411105';'s1b'
'BU01411109';'s1b'
'BU01411200';'s1b'
'BU01411201';'s1b'
'BU01411202';'s1b'
'BU01411203';'s1b'
'BU01411204';'s1b'
'BU01411205';'s1b'
'BU01411206';'s1b'
'BU01411209';'s1b'
'BU01411300';'s1b'
'BU01411301';'s1b'
'BU01411302';'s1b'
'BU01411303';'s1b'
'BU01411304';'s1b'
'BU01411305';'s1b'
'BU01411309';'s1b'
'BU01411400';'s1b'
'BU01411401';'s1b'
'BU01411402';'s1b'
'BU01411403';'s1b'
'BU01411404';'s1b'
'BU01411405';'s1b'
'BU01411406';'s1b'
'BU01411409';'s1b'
'BU01411500';'s1b'
'BU01411501';'s1b'
'BU01411502';'s1b'
'BU01411600';'s1b'
'BU01411601';'s1b'
'BU01411602';'s1b'
'BU01411603';'s1b'
'BU01411604';'s1b'
'BU01411605';'s1b'
'BU01411700';'s1b'
'BU01411701';'s1b'
'BU01411702';'s1b'
'BU01411703';'s1b'
'BU01411709';'s1b'
'BU01411800';'s1b'
'BU01411801';'s1b'
'BU01411802';'s1b'
'BU01411803';'s1b'
'BU01411804';'s1b'
'BU01411805';'s1b'
'BU01411806';'s1b'
'BU01411900';'s1b'
'BU01411901';'s1b'
'BU01411902';'s1b'
'BU01411903';'s1b'
'BU01411904';'s1b'
'BU01411905';'s1b'
'BU01411906';'s1b'
'BU01411907';'s1b'
'BU01411908';'s1b'
'BU01411909';'s1b'
'BU01411910';'s1b'
'BU01411920';'s1b'
'BU01412000';'s1b'
'BU01412001';'s1b'
'BU01412100';'s1b'
'BU01412109';'s1b'
'BU01470000';'s1b'
'BU01470001';'s1b'
'BU01470002';'s1b'
'BU01470003';'s1b'
'BU01470004';'s1b'
'BU01470005';'s1b'
'BU01470006';'s1b'
'BU01470007';'s1b'
'BU01470008';'s1b'
'BU01470009';'s1b'
'BU01470100';'s1b'
'BU01470101';'s1b'
'BU01470102';'s1b'
'BU01470105';'s1b'
'BU01470106';'s1b'
'BU01480101';'s1b'
'BU01480102';'s1b'
'BU01480103';'s1b'
'BU01480104';'s1b'
'BU01480105';'s1b'
'BU01480106';'s1b'
'BU01480107';'s1b'
'BU01480108';'s1b'
'BU01480109';'s1b'
'BU01480110';'s1b'
'BU01480111';'s1b'
'BU01480112';'s1b'
'BU01480113';'s1b'
'BU01480114';'s1b'
'BU01480115';'s1b'
'BU01480116';'s1b'
'BU01480117';'s1b'
'BU01480118';'s1b'
'BU01480119';'s1b'
'BU01480201';'s1b'
'BU01480202';'s1b'
'BU01480203';'s1b'
'BU01480204';'s1b'
'BU01480205';'s1b'
'BU01480206';'s1b'
'BU01480207';'s1b'
'BU01480208';'s1b'
'BU01480209';'s1b'
'BU01480210';'s1b'
'BU01480211';'s1b'
'BU01480301';'s1b'
'BU01480302';'s1b'
'BU01480303';'s1b'
'BU01480304';'s1b'
'BU01480305';'s1b'
'BU01480306';'s1b'
'BU01500101';'s1b'
'BU01500102';''
'BU01500103';''
'BU01500104';''
'BU01500105';'s1b'
'BU01500106';'s1b'
'BU01500107';'s1b'
'BU01500201';'s1b'
'BU01500301';'s1b'
'BU01500302';'s1b'
'BU01500303';'s1b'
'BU01500304';'s1b'
'BU01500305';'s1b'
'BU01500306';'s1b'
'BU01500401';'s1b'
'BU01500402';'s1b'
'BU01500403';'s1b'
'BU01500404';'s1b'
'BU01500405';'s1b'
'BU01500406';'s1b'
'BU01500407';'s1b'
'BU01500501';'s1b'
'BU01500502';'s1b'
'BU01500601';'s1b'
'BU01500602';'s1b'
'BU01500603';'s1b'
'BU01500604';'s1b'
'BU01500605';'s1b'
'BU01500606';'s1b'
'BU01500701';'s1b'
'BU01500702';'s1b'
'BU01500703';'s1b'
'BU01500704';'s1b'
'BU01500705';'s1b'
'BU01500706';'s1b'
'BU01500801';'s1b'
'BU01500802';'s1b'
'BU01500803';'s1b'
'BU01500901';'s1b'
'BU01500902';'s1b'
'BU01500903';'s1b'
'BU01500904';'s1b'
'BU01500905';'s1b'
'BU01500906';'s1b'
'BU01500907';'s1b'
'BU01501001';'s1b'
'BU01501002';'s1b'
'BU01501003';'s1b'
'BU01501004';'s1b'
'BU01501005';'s1b'
'BU01501006';'s1b'
'BU01501007';'s1b'
'BU01501008';'s1b'
'BU01501009';'s1b'
'BU01501010';'s1b'
'BU01501101';'s1b'
'BU01501102';'s1b'
'BU01501103';'s1b'
'BU01501201';'s1b'
'BU01501202';'s1b'
'BU01501301';'s1b'
'BU01501401';'s1b'
'BU01501402';'s1b'
'BU01501403';'s1b'
'BU01501501';'s1b'
'BU01501502';'s1b'
'BU01501503';'s1b'
'BU01501504';'s1b'
'BU01501505';'s1b'
'BU01530000';'s1b'
'BU01530001';'s1b'
'BU01530002';'s1b'
'BU01530003';'s1b'
'BU01530004';'s1b'
'BU01530005';'s1b'
'BU01530006';'s1b'
'BU01530007';'s1b'
'BU01530008';'s1b'
'BU01530100';'s1b'
'BU01530101';'s1b'
'BU01530102';'s1b'
'BU01530103';'s1b'
'BU01530104';'s1b'
'BU01530105';'s1b'
'BU01530106';'s1b'
'BU01530200';'s1b'
'BU01530201';'s1b'
'BU01530202';'s1b'
'BU01530203';'s1b'
'BU01530204';'s1b'
'BU01530205';'s1b'
'BU01530206';'s1b'
'BU01530207';'s1b'
'BU01530208';'s1b'
'BU01530300';'s1b'
'BU01530301';'s1b'
'BU01530400';'s1b'
'BU01530401';'s1b'
'BU01530402';'s1b'
'BU01530403';'s1b'
'BU01530404';'s1b'
'BU01530405';'s1b'
'BU01530406';'s1b'
'BU01530500';'s1b'
'BU01530501';'s1b'
'BU01530502';'s1b'
'BU01530503';'s1b'
'BU01530600';'s1b'
'BU01530601';'s1b'
'BU01530602';'s1b'
'BU01530603';'s1b'
'BU01530604';'s1b'
'BU01530605';'s1b'
'BU01530606';'s1b'
'BU01530607';'s1b'
'BU01530608';'s1b'
'BU01530609';'s1b'
'BU01530700';'s1b'
'BU01530701';'s1b'
'BU01530702';'s1b'
'BU01530703';'s1b'
'BU01530800';'s1b'
'BU01530801';'s1b'
'BU01530802';'s1b'
'BU01530803';'s1b'
'BU01530804';'s1b'
'BU01530805';'s1b'
'BU01530806';'s1b'
'BU01530807';'s1b'
'BU01530808';'s1b'
'BU01530900';'s1b'
'BU01530901';'s1b'
'BU01530902';'s1b'
'BU01530903';'s1b'
'BU01530904';'s1b'
'BU01530905';'s1b'
'BU01530906';'s1b'
'BU01530907';'s1b'
'BU01530908';'s1b'
'BU01580001';'s1b'
'BU01580002';'s1b'
'BU01580003';'s1b'
'BU01580004';'s1b'
'BU01580010';'s1b'
'BU01580011';'s1b'
'BU01580020';'s1b'
'BU01580030';'s1b'
'BU01580040';'s1b'
'BU01580041';'s1b'
'BU01580050';'s1b'
'BU01580051';'s1b'
'BU01580052';'s1b'
'BU01580053';'s1b'
'BU01580060';'s1b'
'BU01580090';'s1b'
'BU01580091';'s1b'
'BU01580160';'s1b'
'BU01580170';'s1b'
'BU01580180';'s1b'
'BU01580190';'s1b'
'BU01580200';'s1b'
'BU01580290';'s1b'
'BU01580300';'s1b'
'BU01580390';'s1b'
'BU01580490';'s1b'
'BU01580590';'s1b'
'BU01580690';'s1b'
'BU01580900';'s1b'
'BU01600101';'s1b'
'BU01600102';'s1b'
'BU01600201';'s1b'
'BU01600301';'s1b'
'BU01600401';'s1b'
'BU01600402';'s1b'
'BU01600403';'s1b'
'BU01600404';'s1b'
'BU01600405';'s1b'
'BU01600406';'s1b'
'BU01600407';'s1b'
'BU01600501';'s1b'
'BU01600502';'s1b'
'BU01600503';'s1b'
'BU01600601';'s1b'
'BU01600701';'s1b'
'BU01600801';'s1b'
'BU01600802';'s1b'
'BU01600803';'s1b'
'BU01600804';'s1b'
'BU01600805';'s1b'
'BU01600901';'s1b'
'BU01600902';'s1b'
'BU01600903';'s1b'
'BU01600904';'s1b'
'BU01600905';'s1b'
'BU01600906';'s1b'
'BU01600907';'s1b'
'BU01600908';'s1b'
'BU01600909';'s1b'
'BU01601001';'s1b'
'BU01601101';'s1b'
'BU01601201';'s1b'
'BU01601202';'s1b'
'BU01601301';'s1b'
'BU01601401';'s1b'
'BU01601501';'s1b'
'BU01601601';'s1b'
'BU01601701';'s1b'
'BU01601702';'s1b'
'BU01601801';'s1b'
'BU01601901';'s1b'
'BU01601902';'s1b'
'BU01601903';'s1b'
'BU01601904';'s1b'
'BU01602001';'s1b'
'BU01602002';'s1b'
'BU01602101';'s1b'
'BU01602201';'s1b'
'BU01602301';'s1b'
'BU01602401';'s1b'
'BU01602402';'s1b'
'BU01602501';'s1b'
'BU01602502';'s1b'
'BU01602601';'s1b'
'BU01602602';'s1b'
'BU01602603';'s1b'
'BU01602604';'s1b'
'BU01602701';'s1b'
'BU01602801';'s1b'
'BU01602802';'s1b'
'BU01602803';'s1b'
'BU01602804';'s1b'
'BU01602805';'s1b'
'BU01602806';'s1b'
'BU01602807';'s1b'
'BU01602808';'s1b'
'BU01602809';'s1b'
'BU01602901';'s1b'
'BU01602902';'s1b'
'BU01630101';'s1b'
'BU01630102';'s1b'
'BU01630103';'s1b'
'BU01630104';'s1b'
'BU01630105';'s1b'
'BU01630106';'s1b'
'BU01630201';'s1b'
'BU01630202';'s1b'
'BU01630203';'s1b'
'BU01630301';'s1b'
'BU01630302';'s1b'
'BU01630303';'s1b'
'BU01630304';'s1b'
'BU01630401';'s1b'
'BU01630402';'s1b'
'BU01630403';'s1b'
'BU01630404';'s1b'
'BU01630405';'s1b'
'BU01630406';'s1b'
'BU01630407';'s1b'
'BU01630408';'s1b'
'BU01630501';'s1b'
'BU01630503';'s1b'
'BU01630504';'s1b'
'BU01630505';'s1b'
'BU01630506';'s1b'
'BU01630507';'s1b'
'BU01630508';'s1b'
'BU01630509';'s1b'
'BU01630510';'s1b'
'BU01630601';'s1b'
'BU01630602';'s1b'
'BU01630603';'s1b'
'BU01630604';'s1b'
'BU01630605';'s1b'
'BU01630606';'s1b'
'BU01630700';'s1b'
'BU01630800';'s1b'
'BU01630900';'s1b'
'BU01640000';'s1b'
'BU01640001';'s1b'
'BU01640002';'s1b'
'BU01640100';'s1b'
'BU01640101';'s1b'
'BU01640102';'s1b'
'BU01640103';'s1b'
'BU01640200';'s1b'
'BU01640201';'s1b'
'BU01640202';'s1b'
'BU01640203';'s1b'
'BU01640204';'s1b'
'BU01640300';'s1b'
'BU01640301';'s1b'
'BU01640302';'s1b'
'BU01640303';'s1b'
'BU01640304';'s1b'
'BU01640305';'s1b'
'BU01640306';'s1b'
'BU01640307';'s1b'
'BU01640308';'s1b'
'BU01640309';'s1b'
'BU01640400';'s1b'
'BU01640401';'s1b'
'BU01640402';'s1b'
'BU01640403';'s1b'
'BU01640500';'s1b'
'BU01640501';'s1b'
'BU01640502';'s1b'
'BU01640503';'s1b'
'BU01640504';'s1b'
'BU01640505';'s1b'
'BU01640506';'s1b'
'BU01640600';'s1b'
'BU01640601';'s1b'
'BU01640602';'s1b'
'BU01640603';'s1b'
'BU01640604';'s1b'
'BU01640605';'s1b'
'BU01640606';'s1b'
'BU01640700';'s1b'
'BU01640701';'s1b'
'BU01640702';'s1b'
'BU01640703';'s1b'
'BU01640704';'s1b'
'BU01640705';'s1b'
'BU01640706';'s1b'
'BU01640800';'s1b'
'BU01640801';'s1b'
'BU01640802';'s1b'
'BU01640803';'s1b'
'BU01640804';'s1b'
'BU01640805';'s1b'
'BU01640900';'s1b'
'BU01640901';'s1b'
'BU01640902';'s1b'
'BU01640903';'s1b'
'BU01640904';'s1b'
'BU01640905';'s1b'
'BU01640906';'s1b'
'BU01640907';'s1b'
'BU01640909';'s1b'
'BU01660000';'s1b'
'BU01660001';'s1b'
'BU01660002';'s1b'
'BU01660003';'s1b'
'BU01660004';'s1b'
'BU01660005';'s1b'
'BU01660006';'s1b'
'BU01660007';'s1b'
'BU01660008';'s1b'
'BU01660009';'s1b'
'BU01660010';'s1b'
'BU01660011';'s1b'
'BU01660012';'s1b'
'BU01660013';'s1b'
'BU01660015';'s1b'
'BU01660016';'s1b'
'BU01660017';'s1b'
'BU01660018';'s1b'
'BU01660019';'s1b'
'BU01660225';'s1b'
'BU01660300';'s1b'
'BU01660301';'s1b'
'BU01660302';'s1b'
'BU01660303';'s1b'
'BU01660304';'s1b'
'BU01660305';'s1b'
'BU01660306';'s1b'
'BU01660307';'s1b'
'BU01660400';'s1b'
'BU01660401';'s1b'
'BU01660500';'s1b'
'BU01660501';'s1b'
'BU01660600';'s1b'
'BU01660700';'s1b'
'BU01660800';'s1b'
'BU01660900';'s1b'
'BU01680001';'s1b'
'BU01680002';'s1b'
'BU01680003';'s1b'
'BU01680009';'s1b'
'BU01680101';'s1b'
'BU01680102';'s1b'
'BU01680109';'s1b'
'BU01680201';'s1b'
'BU01680209';'s1b'
'BU01680301';'s1b'
'BU01680309';'s1b'
'BU01680401';'s1b'
'BU01680409';'s1b'
'BU01710101';'s1b'
'BU01710102';'s1b'
'BU01710103';'s1b'
'BU01710104';'s1b'
'BU01710105';'s1b'
'BU01710106';'s1b'
'BU01710107';'s1b'
'BU01710108';'s1b'
'BU01710109';'s1b'
'BU01710110';'s1b'
'BU01710111';'s1b'
'BU01710112';'s1b'
'BU01710113';'s1b'
'BU01710114';'s1b'
'BU01710115';'s1b'
'BU01710116';'s1b'
'BU01710117';'s1b'
'BU01710118';'s1b'
'BU01710219';'s1b'
'BU01710220';'s1b'
'BU01710221';'s1b'
'BU01710322';'s1b'
'BU01710323';'s1b'
'BU01710424';'s1b'
'BU01710425';'s1b'
'BU01710426';'s1b'
'BU01710527';'s1b'
'BU01710528';'s1b'
'BU01710529';'s1b'
'BU01710530';'s1b'
'BU01710631';'s1b'
'BU01710632';'s1b'
'BU01710633';'s1b'
'BU01710734';'s1b'
'BU01710735';'s1b'
'BU01710736';'s1b'
'BU01710837';'s1b'
'BU01710838';'s1b'
'BU01710839';'s1b'
'BU01710941';'s1b'
'BU01710942';'s1b'
'BU01710943';'s1b'
'BU01711045';'s1b'
'BU01711046';'s1b'
'BU01711047';'s1b'
'BU01711149';'s1b'
'BU01711150';'s1b'
'BU01711151';'s1b'
'BU01711252';'s1b'
'BU01730100';'s1b'
'BU01730200';'s1b'
'BU01730300';'s1b'
'BU01730400';'s1b'
'BU01730500';'s1b'
'BU01730600';'s1b'
'BU01730700';'s1b'
'BU01730800';'s1b'
'BU01730900';'s1b'
'BU01731000';'s1b'
'BU01731100';'s1b'
'BU01731200';'s1b'
'BU01731300';'s1b'
'BU01731400';'s1b'
'BU01750101';'s1b'
'BU01750102';'s1b'
'BU01750103';'s1b'
'BU01750104';'s1b'
'BU01750105';'s1b'
'BU01750106';'s1b'
'BU01750107';'s1b'
'BU01750108';'s1b'
'BU01750109';'s1b'
'BU01750110';'s1b'
'BU01750111';'s1b'
'BU01750112';'s1b'
'BU01750113';'s1b'
'BU01750114';'s1b'
'BU01750115';'s1b'
'BU01750116';'s1b'
'BU01750117';'s1b'
'BU01750118';'s1b'
'BU01750119';'s1b'
'BU01750120';'s1b'
'BU01750121';'s1b'
'BU01750122';'s1b'
'BU01750123';'s1b'
'BU01750124';'s1b'
'BU01750125';'s1b'
'BU01750126';'s1b'
'BU01750201';'s1b'
'BU01750202';'s1b'
'BU01750301';'s1b'
'BU01750401';'s1b'
'BU01750402';'s1b'
'BU01750403';'s1b'
'BU01750501';'s1b'
'BU01750601';'s1b'
'BU01750701';'s1b'
'BU01750702';'s1b'
'BU01750703';'s1b'
'BU01750801';'s1b'
'BU01750802';'s1b'
'BU01750901';'s1b'
'BU01750902';'s1b'
'BU01751001';'s1b'
'BU01751002';'s1b'
'BU01751101';'s1b'
'BU01751102';'s1b'
'BU01751103';'s1b'
'BU01770101';'s1b'
'BU01770102';'s1b'
'BU01770103';'s1b'
'BU01770104';'s1b'
'BU01770105';'s1b'
'BU01770106';'s1b'
'BU01770107';'s1b'
'BU01770108';'s1b'
'BU01770109';'s1b'
'BU01770110';'s1b'
'BU01770111';'s1b'
'BU01770112';'s1b'
'BU01770113';'s1b'
'BU01770114';'s1b'
'BU01770115';'s1b'
'BU01770116';'s1b'
'BU01770117';'s1b'
'BU01770119';'s1b'
'BU01770201';'s1b'
'BU01770209';'s1b'
'BU01770301';'s1b'
'BU01770309';'s1b'
'BU01770401';'s1b'
'BU01770409';'s1b'
'BU01770501';'s1b'
'BU01770509';'s1b'
'BU01770601';'s1b'
'BU01770609';'s1b'
'BU01770701';'s1b'
'BU01770702';'s1b'
'BU01770703';'s1b'
'BU01770704';'s1b'
'BU01770705';'s1b'
'BU01770709';'s1b'
'BU01770801';'s1b'
'BU01770809';'s1b'
'BU01770901';'s1b'
'BU01770909';'s1b'
'BU01800000';'s1b'
'BU01800001';'s1b'
'BU01800002';'s1b'
'BU01800003';'s1b'
'BU01800004';'s1b'
'BU01800005';'s1b'
'BU01800006';'s1b'
'BU01800007';'s1b'
'BU01800100';'s1b'
'BU01800101';'s1b'
'BU01800102';'s1b'
'BU01800206';'s1b'
'BU01800207';'s1b'
'BU01800208';'s1b'
'BU01800209';'s1b'
'BU01800305';'s1b'
'BU01800306';'s1b'
'BU01800307';'s1b'
'BU01800308';'s1b'
'BU01800309';'s1b'
'BU01800400';'s1b'
'BU01800409';'s1b'
'BU01800509';'s1b'
'BU01800609';'s1b'
'BU01800709';'s1b'
'BU01830000';'s1b'
'BU01830008';'s1b'
'BU01830009';'s1b'
'BU01830100';'s1b'
'BU01830109';'s1b'
'BU01830200';'s1b'
'BU01830201';'s1b'
'BU01830209';'s1b'
'BU01830300';'s1b'
'BU01830309';'s1b'
'BU01830400';'s1b'
'BU01830409';'s1b'
'BU01830500';'s1b'
'BU01830507';'s1b'
'BU01830508';'s1b'
'BU01830509';'s1b'
'BU01830600';'s1b'
'BU01830608';'s1b'
'BU01830609';'s1b'
'BU01830700';'s1b'
'BU01830709';'s1b'
'BU01840000';'s1b'
'BU01840002';''
'BU01840003';'s1b'
'BU01840004';'s1b'
'BU01840006';'s1b'
'BU01840007';'s1b'
'BU01840008';'s1b'
'BU01840009';'s1b'
'BU01840010';'s1b'
'BU01840011';'s1b'
'BU01840015';'s1b'
'BU01890000';'s1b'
'BU01890001';'s1b'
'BU01890002';'s1b'
'BU01890003';'s1b'
'BU01890004';'s1b'
'BU01890005';'s1b'
'BU01890006';'s1b'
'BU01890007';'s1b'
'BU01890008';'s1b'
'BU01890105';'s1b'
'BU01890106';'s1b'
'BU01890107';'s1b'
'BU01890108';'s1b'
'BU01890109';'s1b'
'BU01890200';'s1b'
'BU01890209';'s1b'
'BU01890300';'s1b'
'BU01890301';'s1b'
'BU01890302';'s1b'
'BU01890303';'s1b'
'BU01890405';'s1b'
'BU01890406';'s1b'
'BU01890407';'s1b'
'BU01890408';'s1b'
'BU01890409';'s1b'
'BU01890507';'s1b'
'BU01890508';'s1b'
'BU01890509';'s1b'
'BU01931000';'s1b'
'BU01931010';'s1b'
'BU01931020';'s1b'
'BU01931100';'s1b'
'BU01931110';'s1b'
'BU01931120';'s1b'
'BU01931130';'s1b'
'BU01931140';'s1b'
'BU01931150';'s1b'
'BU01931160';'s1b'
'BU01931170';'s1b'
'BU01931180';'s1b'
'BU01931200';'s1b'
'BU01931210';'s1b'
'BU01931300';'s1b'
'BU01931310';'s1b'
'BU01931320';'s1b'
'BU01931330';'s1b'
'BU01931340';'s1b'
'BU01931350';'s1b'
'BU01931360';'s1b'
'BU01931400';'s1b'
'BU01931410';'s1b'
'BU01932000';'s1b'
'BU01932010';'s1b'
'BU01932020';'s1b'
'BU01932100';'s1b'
'BU01932110';'s1b'
'BU01932120';'s1b'
'BU01932130';'s1b'
'BU01932140';'s1b'
'BU01932200';'s1b'
'BU01932210';'s1b'
'BU01932220';'s1b'
'BU01932230';'s1b'
'BU01932240';'s1b'
'BU01932250';'s1b'
'BU01932260';'s1b'
'BU01932270';'s1b'
'BU01932280';'s1b'
'BU01933000';'s1b'
'BU01933010';'s1b'
'BU01933020';'s1b'
'BU01933030';'s1b'
'BU01933100';'s1b'
'BU01933110';'s1b'
'BU01933120';'s1b'
'BU01933130';'s1b'
'BU01933200';'s1b'
'BU01933210';'s1b'
'BU01933220';'s1b'
'BU01934000';'s1b'
'BU01934010';'s1b'
'BU01934020';'s1b'
'BU01934030';'s1b'
'BU01934040';'s1b'
'BU01934050';'s1b'
'BU01934100';'s1b'
'BU01934110';'s1b'
'BU01934120';'s1b'
'BU01935000';'s1b'
'BU01935010';'s1b'
'BU01935020';'s1b'
'BU01935030';'s1b'
'BU01935040';'s1b'
'BU01935050';'s1b'
'BU01935060';'s1b'
'BU01935070';'s1b'
'BU01935080';'s1b'
'BU01935100';'s1b'
'BU01935110';'s1b'
'BU01935120';'s1b'
'BU01935130';'s1b'
'BU01935140';'s1b'
'BU01935150';'s1b'
'BU01935160';'s1b'
'BU01935200';'s1b'
'BU01935210';'s1b'
'BU01970101';'s1b'
'BU01970102';'s1b'
'BU01970103';'s1b'
'BU01970104';'s1b'
'BU01970105';'s1b'
'BU01970106';'s1b'
'BU01970107';'s1b'
'BU01970108';'s1b'
'BU01970109';'s1b'
'BU01970110';'s1b'
'BU01970111';'s1b'
'BU01970112';'s1b'
'BU01970201';'s1b'
'BU01970202';'s1b'
'BU01970203';'s1b'
'BU01970204';'s1b'
'BU01970301';'s1b'
'BU01970302';'s1b'
'BU01970303';'s1b'
'BU01970304';'s1b'
'BU01970305';'s1b'
'BU01970306';'s1b'
'BU01970307';'s1b'
'BU01970400';'s1b'
'BU01970401';'s1b'
'BU01970402';'s1b'
'BU01970403';'s1b'
'BU01970408';'s1b'
'BU01970409';'s1b'
'BU02000101';'s1b'
'BU02000102';'s1b'
'BU02000201';'s1b'
'BU02000202';'s1b'
'BU02000203';'s1b'
'BU02000204';'s1b'
'BU02000205';'s1b'
'BU02000206';'s1b'
'BU02000207';'s1b'
'BU02000301';'s1b'
'BU02000302';'s1b'
'BU02000303';'s1b'
'BU02000304';'s1b'
'BU02000305';'s1b'
'BU02000306';'s1b'
'BU02000307';'s1b'
'BU02000308';'s1b'
'BU02000309';'s1b'
'BU02000310';'s1b'
'BU02000311';'s1b'
