gem2020,wijk2020,W,E,Verschilfactor totaal
GM0363,WK036394,3,1,1.3611
GM0363,WK036394,3,2,1.5680
GM0363,WK036394,4,0,1.5474
GM0363,WK036394,4,1,1.5000
GM0363,WK036394,4,2,1.5398
GM0363,WK036394,5,0,1.4666
GM0363,WK036394,5,2,1.7798
GM0363,WK036394,6,0,1.7458
GM0363,WK036394,6,1,1.9018
GM0363,WK036394,6,2,1.5842
GM0363,WK036395,1,0,1.3335
GM0363,WK036395,1,1,1.3335
GM0363,WK036395,2,0,1.3335
GM0363,WK036395,3,0,1.3335
GM0363,WK036395,4,0,1.3335
GM0363,WK036395,6,1,2.2711
GM0363,WK036395,6,2,2.0435
GM0363,WK036396,1,2,1.3001
GM0363,WK036396,3,0,2.0184
GM0363,WK036396,3,1,1.8513
GM0363,WK036396,3,2,2.0189
GM0363,WK036396,4,0,1.9058
GM0363,WK036396,4,1,1.7755
GM0363,WK036396,4,2,1.8275
GM0363,WK036396,5,0,1.6572
GM0363,WK036396,5,1,1.6415
GM0363,WK036396,5,2,2.1266
GM0363,WK036396,6,1,1.3894
GM0363,WK036396,6,2,1.4923
GM0363,WK036397,2,0,1.2315
GM0363,WK036397,2,2,1.2315
GM0363,WK036397,3,0,1.4952
GM0363,WK036397,3,1,1.4503
GM0363,WK036397,3,2,1.5810
GM0363,WK036397,4,0,1.6889
GM0363,WK036397,4,1,1.7218
GM0363,WK036397,4,2,1.6590
GM0363,WK036397,5,0,1.4823
GM0363,WK036397,5,1,1.6837
GM0363,WK036397,5,2,1.7918
GM0363,WK036397,6,2,1.6138
GM0363,WK036398,1,0,1.1457
GM0363,WK036398,1,1,1.1457
GM0363,WK036398,2,0,1.1457
GM0363,WK036398,2,1,1.1457
GM0363,WK036398,2,2,1.1457
GM0363,WK036398,3,0,1.4682
GM0363,WK036398,3,1,1.2693
GM0363,WK036398,3,2,1.2693
GM0363,WK036398,4,0,1.4003
GM0363,WK036398,4,1,1.2387
GM0363,WK036398,4,2,1.2610
GM0363,WK036398,5,0,1.2543
GM0363,WK036398,5,1,1.3827
GM0363,WK036398,5,2,1.2543
GM0370,WK037000,1,0,1.0030
GM0370,WK037000,1,1,1.0173
GM0370,WK037000,2,0,1.0304
GM0370,WK037000,2,1,1.0256
GM0370,WK037000,2,2,1.0256
GM0370,WK037000,3,0,1.0196
GM0370,WK037000,3,1,1.0287
GM0370,WK037000,3,2,1.0486
GM0370,WK037000,4,0,1.0808
GM0370,WK037000,4,1,1.0478
GM0370,WK037000,4,2,1.0312
GM0370,WK037000,5,0,1.1384
GM0370,WK037000,5,1,1.0937
GM0370,WK037000,5,2,1.1282
GM0370,WK037000,6,1,1.0319
GM0370,WK037001,1,0,1.1511
GM0370,WK037001,1,1,1.1048
GM0370,WK037001,2,0,1.1493
GM0370,WK037001,2,1,1.1082
GM0370,WK037001,3,0,1.2176
GM0370,WK037001,3,1,1.1297
GM0370,WK037001,3,2,1.1297
GM0370,WK037001,4,0,1.1582
GM0370,WK037001,4,1,1.0884
GM0370,WK037001,4,2,1.0287
GM0370,WK037001,5,0,1.0641
GM0370,WK037001,5,1,1.0641
GM0373,WK037301,1,0,1.8081
GM0373,WK037301,1,1,1.5356
GM0373,WK037301,1,2,1.5356
GM0373,WK037301,2,0,1.8680
GM0373,WK037301,2,1,1.5575
GM0373,WK037301,2,2,1.5575
GM0373,WK037301,3,0,1.7524
GM0373,WK037301,3,1,1.5092
GM0373,WK037301,3,2,1.6769
GM0373,WK037301,4,0,1.8973
GM0373,WK037301,4,1,2.0510
GM0373,WK037301,4,2,1.7401
GM0373,WK037301,5,0,1.6390
GM0373,WK037301,5,1,1.6675
GM0373,WK037301,5,2,1.5114
GM0373,WK037301,6,0,1.5036
GM0373,WK037301,6,1,1.6700
GM0373,WK037302,1,0,1.9563
GM0373,WK037302,1,1,1.6230
GM0373,WK037302,2,0,1.3453
GM0373,WK037302,2,1,1.3453
GM0373,WK037302,3,0,1.3453
GM0373,WK037302,4,0,1.3453
GM0373,WK037302,4,2,1.3453
GM0373,WK037302,5,0,1.3453
GM0373,WK037302,5,1,1.3453
GM0373,WK037302,5,2,1.3453
GM0373,WK037302,6,1,1.3453
GM0373,WK037303,1,0,1.6668
GM0373,WK037303,1,1,1.4402
GM0373,WK037303,2,0,1.2559
GM0373,WK037303,2,1,1.2559
GM0373,WK037303,4,0,1.2559
GM0373,WK037303,5,0,1.2559
GM0373,WK037303,5,1,1.2559
GM0373,WK037304,1,0,1.5453
GM0373,WK037304,1,1,1.4010
GM0373,WK037304,1,2,1.4010
GM0373,WK037304,2,0,1.6418
GM0373,WK037304,2,1,1.4457
GM0373,WK037304,2,2,1.4457
GM0373,WK037304,3,0,1.8250
GM0373,WK037304,3,1,1.5010
GM0373,WK037304,3,2,1.5010
GM0373,WK037304,4,0,1.8999
GM0373,WK037304,4,1,1.5405
GM0373,WK037304,4,2,1.5696
GM0373,WK037304,5,0,1.4223
GM0373,WK037304,5,1,1.3734
GM0373,WK037304,5,2,1.3863
GM0373,WK037304,6,0,1.4500
GM0373,WK037304,6,1,1.5845
GM0373,WK037304,6,2,1.4500
GM0373,WK037305,1,0,1.2084
GM0373,WK037305,1,1,1.1788
GM0373,WK037305,2,0,1.3060
GM0373,WK037305,2,2,1.2258
GM0373,WK037305,3,0,1.1779
GM0373,WK037305,3,1,1.1560
GM0373,WK037305,3,2,1.1560
GM0373,WK037305,4,0,1.2573
GM0373,WK037305,4,1,1.1912
GM0373,WK037305,4,2,1.1912
GM0373,WK037305,5,0,1.1914
GM0373,WK037305,5,1,1.1914
GM0373,WK037305,5,2,1.2009
GM0373,WK037306,1,0,1.2553
GM0373,WK037306,1,1,1.1857
GM0373,WK037306,2,0,1.2932
GM0373,WK037306,2,2,1.1875
GM0373,WK037306,3,0,1.1089
GM0373,WK037306,3,1,1.1216
GM0373,WK037306,3,2,1.1216
GM0373,WK037306,4,0,1.0425
GM0373,WK037306,4,1,1.0801
GM0373,WK037306,4,2,1.0801
GM0373,WK037306,5,0,1.1016
GM0373,WK037306,5,1,1.1016
GM0373,WK037306,5,2,1.0965
GM0373,WK037307,1,0,1.5258
GM0373,WK037307,1,1,1.3421
GM0373,WK037307,1,2,1.3421
GM0373,WK037307,2,0,1.3812
GM0373,WK037307,2,1,1.2763
GM0373,WK037307,2,2,1.2763
GM0373,WK037307,3,0,1.2126
GM0373,WK037307,3,1,1.1933
GM0373,WK037307,3,2,1.1247
GM0373,WK037307,4,0,1.3385
GM0373,WK037307,4,1,1.2372
GM0373,WK037307,4,2,1.1186
GM0373,WK037307,5,0,1.1270
GM0373,WK037307,5,1,1.1915
GM0373,WK037307,5,2,1.0056
GM0375,WK037500,1,0,0.9782
GM0375,WK037500,1,1,0.9782
GM0375,WK037500,2,0,0.9946
GM0375,WK037500,2,1,0.9765
GM0375,WK037500,2,2,0.9765
GM0375,WK037500,3,0,0.9453
GM0375,WK037500,3,1,0.9670
GM0375,WK037500,3,2,1.0197
GM0375,WK037500,4,0,0.9673
GM0375,WK037500,4,1,0.9724
GM0375,WK037500,4,2,0.9711
GM0375,WK037500,5,0,0.8223
GM0375,WK037500,5,1,0.9002
GM0375,WK037500,5,2,0.8661
GM0375,WK037500,6,0,1.0015
GM0375,WK037500,6,1,1.0483
GM0375,WK037501,1,0,1.4915
GM0375,WK037501,1,1,1.2592
GM0375,WK037501,2,0,1.2415
GM0375,WK037501,2,1,1.1533
GM0375,WK037501,3,0,1.1432
GM0375,WK037501,3,1,1.1037
GM0375,WK037501,3,2,1.1037
GM0375,WK037501,4,0,1.2174
GM0375,WK037501,4,1,1.1487
GM0375,WK037501,4,2,1.1487
GM0375,WK037501,5,0,1.1607
GM0375,WK037501,5,1,1.2469
GM0375,WK037501,5,2,1.1220
GM0375,WK037501,6,0,1.0046
GM0375,WK037501,6,1,1.0046
GM0375,WK037501,6,2,1.0046
GM0375,WK037502,1,0,1.0302
GM0375,WK037502,2,0,1.0302
GM0375,WK037502,3,0,0.9873
GM0375,WK037502,3,1,1.0175
GM0375,WK037502,3,2,1.0175
GM0375,WK037502,4,0,1.0867
GM0375,WK037502,4,1,1.0568
GM0375,WK037502,4,2,1.0526
GM0375,WK037502,5,0,1.3164
GM0375,WK037502,5,1,1.1403
GM0375,WK037502,5,2,1.2214
GM0375,WK037502,6,0,1.1404
GM0375,WK037502,6,2,0.9357
GM0375,WK037503,1,0,1.0151
GM0375,WK037503,1,1,1.0151
GM0375,WK037503,1,2,1.0151
GM0375,WK037503,2,0,0.9596
GM0375,WK037503,2,1,0.9867
GM0375,WK037503,2,2,0.9867
GM0375,WK037503,3,0,0.9844
GM0375,WK037503,3,1,1.0043
GM0375,WK037503,3,2,1.0183
GM0375,WK037503,4,0,1.0031
GM0375,WK037503,4,1,1.0355
GM0375,WK037503,4,2,1.1265
GM0375,WK037503,5,0,0.9907
GM0375,WK037503,5,1,0.8632
GM0375,WK037503,5,2,1.0595
GM0375,WK037503,6,0,1.0478
GM0375,WK037503,6,2,1.0772
GM0375,WK037504,1,0,1.2800
GM0375,WK037504,2,0,1.5233
GM0375,WK037504,2,1,1.2781
GM0375,WK037504,3,0,1.3166
GM0375,WK037504,4,0,1.2277
GM0375,WK037504,4,1,1.1467
GM0375,WK037504,5,0,1.0725
GM0375,WK037504,5,1,1.0725
GM0375,WK037504,6,0,0.9741
GM0375,WK037504,6,1,0.9741
GM0375,WK037504,6,2,0.8634
GM0375,WK037505,1,0,1.2000
GM0375,WK037505,1,1,1.1095
GM0375,WK037505,2,0,1.1675
GM0375,WK037505,3,0,1.0708
GM0375,WK037505,3,1,1.0489
GM0375,WK037505,3,2,1.0489
GM0375,WK037505,4,0,1.0613
GM0375,WK037505,4,1,1.0426
GM0375,WK037505,4,2,1.0426
GM0375,WK037505,5,0,1.0279
GM0375,WK037505,5,1,1.0279
GM0375,WK037506,1,0,1.0055
GM0375,WK037506,1,1,1.0055
GM0375,WK037506,2,0,1.0055
GM0375,WK037506,3,0,1.0248
GM0375,WK037506,3,1,1.0380
GM0375,WK037506,3,2,1.0965
GM0375,WK037506,4,0,0.9922
GM0375,WK037506,4,1,1.0025
GM0375,WK037506,4,2,1.0016
GM0375,WK037506,5,0,0.9764
GM0375,WK037506,5,1,0.9764
GM0375,WK037506,5,2,0.9481
GM0375,WK037506,6,0,1.0200
GM0375,WK037506,6,1,1.0200
GM0375,WK037506,6,2,1.0148
GM0375,WK037507,1,0,0.9546
GM0375,WK037507,1,1,0.9546
GM0375,WK037507,2,0,0.9546
GM0375,WK037507,2,1,0.9546
GM0375,WK037507,3,0,0.9393
GM0375,WK037507,3,1,0.9586
GM0375,WK037507,3,2,0.9586
GM0375,WK037507,4,0,0.8975
GM0375,WK037507,4,1,0.9248
GM0375,WK037507,4,2,0.8963
GM0375,WK037507,5,0,0.7661
GM0375,WK037507,5,1,0.8551
GM0375,WK037507,5,2,0.7556
GM0375,WK037507,6,0,0.9102
GM0375,WK037507,6,1,0.8787
GM0375,WK037507,6,2,0.8644
GM0375,WK037508,1,0,1.3130
GM0375,WK037508,1,1,1.2170
GM0375,WK037508,2,0,1.6543
GM0375,WK037508,2,1,1.3579
GM0375,WK037508,3,0,1.2144
GM0375,WK037508,3,1,1.1574
GM0375,WK037508,3,2,1.1574
GM0375,WK037508,4,0,1.3802
GM0375,WK037508,4,1,1.2370
GM0375,WK037508,4,2,1.2370
GM0375,WK037508,5,0,1.3667
GM0375,WK037508,5,1,1.3865
GM0375,WK037508,5,2,1.2010
GM0375,WK037508,6,0,1.1117
GM0375,WK037508,6,1,1.1117
GM0375,WK037509,1,0,1.0026
GM0375,WK037509,1,1,1.0026
GM0375,WK037509,2,0,1.0026
GM0375,WK037509,5,0,1.0026
GM0375,WK037509,5,1,1.0026
GM0375,WK037510,1,0,0.8360
GM0375,WK037510,2,0,0.9087
GM0375,WK037510,3,0,0.8805
GM0375,WK037510,3,1,0.9270
GM0375,WK037510,3,2,0.9270
GM0375,WK037510,4,0,0.8451
GM0375,WK037510,4,1,0.9101
GM0375,WK037510,4,2,0.9160
GM0375,WK037510,5,0,0.9576
GM0375,WK037510,6,2,0.8679
GM0376,WK037601,1,0,1.8536
GM0376,WK037601,1,1,1.5386
GM0376,WK037601,2,0,1.7830
GM0376,WK037601,2,1,1.7070
GM0376,WK037601,2,2,1.5054
GM0376,WK037601,3,0,1.6211
GM0376,WK037601,3,1,1.4186
GM0376,WK037601,3,2,1.3502
GM0376,WK037601,4,0,1.6720
GM0376,WK037601,4,1,1.5166
GM0376,WK037601,4,2,1.3318
GM0376,WK037601,5,0,1.4093
GM0376,WK037601,5,1,1.4093
GM0376,WK037601,5,2,1.4963
GM0376,WK037601,6,2,1.2813
GM0377,WK037700,1,0,1.6464
GM0377,WK037700,1,1,1.3863
GM0377,WK037700,1,2,1.3863
GM0377,WK037700,2,0,1.5552
GM0377,WK037700,2,1,1.3474
GM0377,WK037700,2,2,1.3474
GM0377,WK037700,3,0,1.4491
GM0377,WK037700,3,1,1.2935
GM0377,WK037700,3,2,1.3215
GM0377,WK037700,4,0,1.4566
GM0377,WK037700,4,1,1.2912
GM0377,WK037700,4,2,1.2695
GM0377,WK037700,5,0,1.2734
GM0377,WK037700,5,1,1.2781
GM0377,WK037700,5,2,1.2502
GM0377,WK037700,6,0,1.0458
GM0377,WK037700,6,1,1.1023
GM0377,WK037700,6,2,1.1012
GM0377,WK037701,1,0,1.5089
GM0377,WK037701,1,1,1.5089
GM0377,WK037701,2,0,1.5049
GM0377,WK037701,2,1,1.3637
GM0377,WK037701,3,0,1.6611
GM0377,WK037701,3,1,1.4268
GM0377,WK037701,3,2,1.4268
GM0377,WK037701,4,0,1.5332
GM0377,WK037701,4,1,1.3719
GM0377,WK037701,4,2,1.3719
GM0377,WK037701,5,0,1.4680
GM0377,WK037701,5,1,1.6921
GM0377,WK037701,5,2,1.2070
GM0377,WK037701,6,0,1.2367
GM0377,WK037701,6,1,1.2367
GM0377,WK037702,1,0,1.7859
GM0377,WK037702,1,1,1.5001
GM0377,WK037702,2,0,1.8050
GM0377,WK037702,2,1,1.5103
GM0377,WK037702,2,2,1.5103
GM0377,WK037702,3,0,1.6917
GM0377,WK037702,3,2,1.4560
GM0377,WK037702,4,0,1.5480
GM0377,WK037702,4,1,1.3714
GM0377,WK037702,4,2,1.3714
GM0377,WK037702,5,0,1.2973
GM0377,WK037702,5,1,1.2973
GM0377,WK037702,5,2,1.2973
GM0377,WK037702,6,1,1.2668
GM0377,WK037703,1,0,1.4690
GM0377,WK037703,1,1,1.2863
GM0377,WK037703,2,0,1.2596
GM0377,WK037703,2,2,1.1831
GM0377,WK037703,3,0,1.0089
GM0377,WK037703,3,1,1.0692
GM0377,WK037703,3,2,1.0413
GM0377,WK037703,4,0,1.1280
GM0377,WK037703,4,1,1.1181
GM0377,WK037703,4,2,1.1567
GM0377,WK037703,5,0,1.2848
GM0377,WK037703,5,1,1.2848
GM0377,WK037703,5,2,1.2848
GM0377,WK037704,1,0,1.7671
GM0377,WK037704,1,1,1.4792
GM0377,WK037704,2,0,1.6990
GM0377,WK037704,2,1,1.4482
GM0377,WK037704,2,2,1.4482
GM0377,WK037704,3,0,1.6096
GM0377,WK037704,3,1,1.3980
GM0377,WK037704,3,2,1.4448
GM0377,WK037704,4,0,1.5164
GM0377,WK037704,4,1,1.3558
GM0377,WK037704,4,2,1.3744
GM0377,WK037704,5,0,2.0330
GM0377,WK037704,5,1,1.4742
GM0377,WK037704,5,2,1.4734
GM0377,WK037704,6,0,1.2433
GM0383,WK038300,1,0,1.1617
GM0383,WK038300,1,1,1.1217
GM0383,WK038300,2,0,1.2590
GM0383,WK038300,2,1,1.1673
GM0383,WK038300,2,2,1.1673
GM0383,WK038300,3,0,1.1487
GM0383,WK038300,3,1,1.1156
GM0383,WK038300,3,2,1.1156
GM0383,WK038300,4,0,1.3120
GM0383,WK038300,4,1,1.1836
GM0383,WK038300,4,2,1.1824
GM0383,WK038300,5,0,0.9391
GM0383,WK038300,5,1,0.9739
GM0383,WK038300,5,2,1.0132
GM0383,WK038300,6,0,0.9788
GM0383,WK038300,6,1,0.8736
GM0383,WK038301,1,0,1.3963
GM0383,WK038301,1,1,1.2625
GM0383,WK038301,2,0,1.3603
GM0383,WK038301,3,0,1.3646
GM0383,WK038301,3,1,1.2428
GM0383,WK038301,3,2,1.2428
GM0383,WK038301,4,0,1.3512
GM0383,WK038301,4,1,1.2346
GM0383,WK038301,4,2,1.2802
GM0383,WK038301,5,0,1.1973
GM0383,WK038301,5,1,1.1250
GM0383,WK038301,5,2,1.1064
GM0383,WK038301,6,2,1.1456
GM0383,WK038302,1,0,1.3452
GM0383,WK038302,1,1,1.2265
GM0383,WK038302,2,0,1.3776
GM0383,WK038302,2,2,1.2313
GM0383,WK038302,3,0,1.2993
GM0383,WK038302,3,1,1.1929
GM0383,WK038302,3,2,1.1543
GM0383,WK038302,4,0,1.3546
GM0383,WK038302,4,1,1.2989
GM0383,WK038302,4,2,1.2764
GM0383,WK038302,5,0,0.8233
GM0383,WK038302,5,1,0.9130
GM0383,WK038302,5,2,0.8874
GM0383,WK038302,6,0,1.1982
GM0383,WK038302,6,1,1.1982
GM0383,WK038302,6,2,1.1982
GM0383,WK038303,1,0,1.1028
GM0383,WK038303,1,1,1.1028
GM0383,WK038303,2,0,1.1028
GM0383,WK038303,2,1,1.1028
GM0383,WK038303,3,0,1.1028
GM0383,WK038303,3,1,1.1028
GM0383,WK038303,4,0,1.2069
GM0383,WK038303,4,1,1.2069
GM0383,WK038303,5,0,1.1028
GM0383,WK038303,5,1,1.1028
GM0383,WK038304,1,0,1.3385
GM0383,WK038304,1,1,1.2127
GM0383,WK038304,2,0,1.2555
GM0383,WK038304,2,1,1.1792
GM0383,WK038304,2,2,1.1792
GM0383,WK038304,3,0,1.2809
GM0383,WK038304,3,2,1.1869
GM0383,WK038304,4,0,1.3816
GM0383,WK038304,4,1,1.2038
GM0383,WK038304,4,2,1.2038
GM0383,WK038304,5,0,1.1051
GM0383,WK038304,5,1,1.1051
GM0383,WK038304,5,2,1.1051
GM0383,WK038304,6,2,0.6685
GM0383,WK038305,1,0,1.1638
GM0383,WK038305,1,1,1.1317
GM0383,WK038305,2,0,1.3940
GM0383,WK038305,2,1,1.2260
GM0383,WK038305,2,2,1.2260
GM0383,WK038305,3,0,1.2422
GM0383,WK038305,3,1,1.1660
GM0383,WK038305,3,2,1.1660
GM0383,WK038305,4,0,1.2140
GM0383,WK038305,4,1,1.1485
GM0383,WK038305,4,2,1.0801
GM0383,WK038305,5,0,1.0606
GM0383,WK038305,5,1,1.0606
GM0383,WK038305,5,2,0.9719
GM0383,WK038306,1,0,1.0527
GM0383,WK038306,1,1,1.0527
GM0383,WK038306,2,0,1.0527
GM0383,WK038307,1,0,1.1941
GM0383,WK038307,1,1,1.1437
GM0383,WK038307,2,0,1.2490
GM0383,WK038307,2,1,1.1657
GM0383,WK038307,2,2,1.1657
GM0383,WK038307,3,0,1.2503
GM0383,WK038307,3,1,1.1657
GM0383,WK038307,3,2,1.1934
GM0383,WK038307,4,0,1.2788
GM0383,WK038307,4,1,1.1773
GM0383,WK038307,4,2,1.1746
GM0383,WK038307,5,0,0.9904
GM0383,WK038307,5,1,0.9599
GM0383,WK038307,5,2,0.8962
GM0383,WK038307,6,1,1.0947
GM0384,WK038401,1,0,1.0911
GM0384,WK038401,1,1,1.0911
GM0384,WK038401,2,0,1.0911
GM0384,WK038401,2,1,1.0911
GM0384,WK038401,3,0,1.3280
GM0384,WK038401,3,1,1.2347
GM0384,WK038401,3,2,1.1931
GM0384,WK038401,4,0,1.1389
GM0384,WK038401,4,1,1.0411
GM0384,WK038401,4,2,1.1155
GM0384,WK038401,5,0,1.1091
GM0384,WK038401,5,1,1.1078
GM0384,WK038401,5,2,1.1399
GM0384,WK038401,6,0,1.1501
GM0384,WK038401,6,1,1.2336
GM0384,WK038401,6,2,1.1304
GM0384,WK038402,1,0,1.1073
GM0384,WK038402,1,2,1.1073
GM0384,WK038402,2,0,1.1073
GM0384,WK038402,2,2,1.1073
GM0384,WK038402,3,0,1.4510
GM0384,WK038402,3,1,1.2921
GM0384,WK038402,3,2,1.6792
GM0384,WK038402,4,0,1.3816
GM0384,WK038402,4,1,1.2442
GM0384,WK038402,4,2,1.4514
GM0384,WK038402,5,0,1.1548
GM0384,WK038402,5,1,1.1757
GM0384,WK038402,5,2,1.0395
GM0384,WK038402,6,0,1.2126
GM0384,WK038402,6,1,1.0575
GM0384,WK038402,6,2,1.0879
GM0384,WK038403,1,0,1.0928
GM0384,WK038403,1,1,1.0928
GM0384,WK038403,2,0,1.0928
GM0384,WK038403,3,0,1.2512
GM0384,WK038403,3,1,1.1914
GM0384,WK038403,3,2,1.1585
GM0384,WK038403,4,0,1.1766
GM0384,WK038403,4,1,1.1979
GM0384,WK038403,4,2,1.1480
GM0384,WK038403,5,0,1.1679
GM0384,WK038403,5,1,1.3343
GM0384,WK038403,5,2,1.2371
GM0384,WK038403,6,0,0.9896
GM0384,WK038403,6,1,1.1429
GM0384,WK038403,6,2,1.1709
GM0384,WK038405,6,2,1.0467
GM0384,WK038406,1,0,1.0467
GM0384,WK038406,1,1,1.0467
GM0384,WK038406,2,0,1.0467
GM0384,WK038406,2,1,1.0467
GM0384,WK038406,3,0,1.0467
GM0384,WK038406,4,0,1.0467
GM0384,WK038407,1,0,0.8537
GM0384,WK038407,2,1,0.8537
GM0384,WK038407,5,0,0.8537
GM0384,WK038408,1,0,1.0467
GM0384,WK038408,1,1,1.0467
GM0384,WK038408,2,0,1.0467
GM0384,WK038408,4,0,1.0467
GM0385,WK038500,1,0,1.4158
GM0385,WK038500,1,1,1.3373
GM0385,WK038500,1,2,1.3373
GM0385,WK038500,2,0,1.6538
GM0385,WK038500,2,1,1.4520
GM0385,WK038500,2,2,1.4520
GM0385,WK038500,3,0,1.5736
GM0385,WK038500,3,1,1.4032
GM0385,WK038500,3,2,1.4870
GM0385,WK038500,4,0,1.6283
GM0385,WK038500,4,1,1.4110
GM0385,WK038500,4,2,1.4262
GM0385,WK038500,5,0,1.3455
GM0385,WK038500,5,1,1.3455
GM0385,WK038500,5,2,1.4084
GM0385,WK038501,1,0,1.1541
GM0385,WK038501,3,0,1.1541
GM0385,WK038502,1,0,1.6589
GM0385,WK038502,1,1,1.5110
GM0385,WK038502,2,0,1.9223
GM0385,WK038502,2,1,1.6263
GM0385,WK038502,2,2,1.6263
GM0385,WK038502,3,0,1.9833
GM0385,WK038502,3,1,1.6526
GM0385,WK038502,3,2,1.8676
GM0385,WK038502,4,0,2.1569
GM0385,WK038502,4,1,1.9376
GM0385,WK038502,4,2,1.9247
GM0385,WK038502,5,0,1.6115
GM0385,WK038502,5,1,1.2303
GM0385,WK038502,5,2,1.3773
GM0385,WK038502,6,0,1.3262
GM0385,WK038502,6,1,1.2252
GM0385,WK038502,6,2,1.2729
GM0385,WK038503,1,0,1.2580
GM0385,WK038503,1,1,1.2177
GM0385,WK038503,2,0,1.1786
GM0385,WK038503,2,1,1.1786
GM0385,WK038503,2,2,1.1786
GM0385,WK038503,3,0,1.1786
GM0385,WK038503,3,2,1.1786
GM0385,WK038503,4,0,1.1786
GM0385,WK038503,4,2,1.1786
GM0385,WK038503,5,0,1.1786
GM0385,WK038503,5,1,1.1786
GM0385,WK038504,1,0,1.2699
GM0385,WK038504,1,1,1.2232
GM0385,WK038504,2,0,1.2449
GM0385,WK038504,2,1,1.2285
GM0385,WK038504,2,2,1.2285
GM0385,WK038504,3,0,1.3532
GM0385,WK038504,3,1,1.2507
GM0385,WK038504,3,2,1.2507
GM0385,WK038504,4,0,1.2262
GM0385,WK038504,4,1,1.1955
GM0385,WK038504,4,2,1.1546
GM0385,WK038504,5,0,1.1303
GM0385,WK038504,5,2,1.1303
GM0385,WK038504,6,1,1.1829
GM0385,WK038505,1,0,1.3373
GM0385,WK038505,1,1,1.2678
GM0385,WK038505,2,0,1.2125
GM0385,WK038505,2,2,1.2125
GM0385,WK038505,3,0,1.2125
GM0385,WK038505,3,2,1.2125
GM0385,WK038505,4,0,1.2125
GM0385,WK038505,4,2,1.2125
GM0385,WK038505,5,0,1.2125
GM0385,WK038506,1,0,1.3391
GM0385,WK038506,1,1,1.2873
GM0385,WK038506,2,0,1.2363
GM0385,WK038506,2,2,1.2363
GM0385,WK038506,3,0,1.2363
GM0385,WK038506,3,2,1.2363
GM0385,WK038506,4,0,1.2363
GM0385,WK038506,4,2,1.2363
GM0385,WK038506,5,0,1.2363
GM0385,WK038506,5,2,1.2363
GM0385,WK038507,1,0,1.3896
GM0385,WK038507,1,1,1.3123
GM0385,WK038507,1,2,1.3123
GM0385,WK038507,2,0,1.2579
GM0385,WK038507,2,1,1.2579
GM0385,WK038507,2,2,1.2579
GM0385,WK038507,3,0,1.2579
GM0385,WK038507,3,2,1.2579
GM0385,WK038507,4,0,1.3738
GM0385,WK038507,4,2,1.3738
GM0385,WK038507,5,0,1.2579
GM0385,WK038507,5,1,1.2579
GM0385,WK038508,1,0,1.1541
GM0385,WK038508,2,0,1.1541
GM0385,WK038508,3,0,1.1541
GM0385,WK038508,4,0,1.1541
GM0385,WK038508,5,0,1.1541
GM0385,WK038509,1,0,1.1541
GM0385,WK038509,1,1,1.1541
GM0385,WK038509,2,0,1.1541
GM0385,WK038509,3,0,1.1541
GM0385,WK038509,5,0,1.1541
GM0388,WK038800,1,0,0.8627
GM0388,WK038800,1,1,0.8909
GM0388,WK038800,1,2,0.8909
GM0388,WK038800,2,0,0.9049
GM0388,WK038800,2,1,0.9134
GM0388,WK038800,2,2,0.9134
GM0388,WK038800,3,0,0.8615
GM0388,WK038800,3,1,0.8854
GM0388,WK038800,3,2,0.8166
GM0388,WK038800,4,0,0.9048
GM0388,WK038800,4,1,0.8432
GM0388,WK038800,4,2,0.8071
GM0388,WK038800,5,0,0.8660
GM0388,WK038800,5,1,0.7718
GM0388,WK038800,5,2,0.7934
GM0388,WK038800,6,0,0.8303
GM0388,WK038800,6,1,0.8375
GM0388,WK038800,6,2,0.8759
GM0388,WK038801,1,0,0.8642
GM0388,WK038801,1,1,0.9005
GM0388,WK038801,2,0,0.8653
GM0388,WK038801,2,1,0.9004
GM0388,WK038801,2,2,0.9004
GM0388,WK038801,3,0,0.9230
GM0388,WK038801,3,1,0.9302
GM0388,WK038801,3,2,0.9229
GM0388,WK038801,4,0,0.9059
GM0388,WK038801,4,1,0.8648
GM0388,WK038801,4,2,0.8358
GM0388,WK038801,5,0,0.8756
GM0388,WK038801,5,1,0.7882
GM0388,WK038801,5,2,0.8270
GM0388,WK038801,6,2,0.9372
GM0392,WK039201,1,0,0.9821
GM0392,WK039201,1,1,0.9821
GM0392,WK039201,1,2,0.9821
GM0392,WK039201,2,0,0.9821
GM0392,WK039201,2,1,0.9821
GM0392,WK039201,2,2,0.9821
GM0392,WK039201,3,0,1.0319
GM0392,WK039201,3,1,0.9930
GM0392,WK039201,3,2,0.9930
GM0392,WK039201,4,0,1.0116
GM0392,WK039201,4,1,1.0241
GM0392,WK039201,4,2,0.9372
GM0392,WK039201,5,0,0.8832
GM0392,WK039201,5,1,0.8929
GM0392,WK039201,5,2,0.8973
GM0392,WK039201,6,0,0.8887
GM0392,WK039201,6,1,0.8999
GM0392,WK039201,6,2,0.9356
GM0392,WK039202,1,0,1.5202
GM0392,WK039202,1,1,1.2537
GM0392,WK039202,2,0,1.6044
GM0392,WK039202,2,1,1.2946
GM0392,WK039202,2,2,1.2946
GM0392,WK039202,3,0,1.2642
GM0392,WK039202,3,1,1.1453
GM0392,WK039202,3,2,1.2090
GM0392,WK039202,4,0,1.1775
GM0392,WK039202,4,1,1.1070
GM0392,WK039202,4,2,1.1484
